company,headline,sentiment
American Express Company,"The Points Guy
New Amex Round-Up feature for donations to charity when you make a purchase
American Express on Thursday launched a new program called Amex Round-Up, allowing cardholders to round up their purchases and donate to charity when paying...
.
8 Sept 2022",0.7269
American Express Company,"Hong Kong Business
Walter Liu appointed as new American Express’ head of Asia Region
American Express said Walter Liu, the managing director of the Hong Kong branch, will be the new head of APAC.
.
24 Mar 2023",0.0
American Express Company,"FF News | Fintech Finance
WebBank Collaborates with American Express to Expand Credit Card Issuing
WebBank announced an agreement with American Express to become a card issuer and participant in the American Express network. The collaboration allows.
.
22 Aug 2022",0.8918
American Express Company,"The Business Journals
Deborah Majoras, formerly of P&G, joins American Express board of directors
Procter & Gamble's longtime chief legal officer has a new gig.
.
14 Dec 2022",0.128
American Express Company,"iTnews Asia
American Express opens centre of excellence in Singapore - Data and Analytics - Finance
American Express has opened a new Decision Science Centre of Excellence (CoE) in Singapore that will deliver global data-driven solutions for the company.
.
9 Dec 2022",0.872
American Express Company,"Moneycontrol
Reserve Bank of India lifts business restrictions imposed on American Express
RBI had, by order dated April 23, 2021, imposed restrictions on American Express Banking Corp. from on-boarding new domestic customers onto its card network...
.
24 Aug 2022",-0.1531
American Express Company,"Money/ US News
American Express Rolls Out Credit Card Approval Based on Soft Credit Check
American Express' new application process allows consumers to check approval for U.S. personal credit cards before undergoing a hard credit check.
.
5 Dec 2022",0.9349
American Express Company,"American Express
This initiative is part of American Express’ long history of backing small businesses.
American Express and the National Trust for Historic Preservation Launch Third Year of $1 Million Grant Program “Backing Historic Small Restaurants”
.
23 Feb 2023",0.7096
American Express Company,"Daily Mail
American Express sued for David Jones credit cards after customers thought they were 'loyalty' items
David Jones-branded credit cards issued by American Express were not only unsuitable but also confused people into thinking they were loyalty cards, ASIC has...
.
6 Dec 2022",0.6597
American Express Company,"One Mile at a Time
How To Apply For Amex Business Cards & Get Approved
Are you new to applying for American Express business cards? Here are some of the best options, and how to make sure you get approved.
.
19 Feb 2023",0.9022
American Express Company,"WCIV
American Express discriminated against white people in hiring practices, lawsuit claims
A former American Express employee filed a class-action lawsuit Tuesday against his previous employer, alleging the company discriminated against him and...
.
24 Aug 2022",-0.4215
American Express Company,"The Motley Fool
3 Reasons American Express Is Warren Buffett's Favorite Credit Card Stock
During the very early months of the pandemic in 2020, Warren Buffett's company Berkshire Hathaway (BRK.A 1.90%) (BRK.B 2.05%) sold off a solid chunk of its...
.
16 Sept 2022",0.5106
American Express Company,"U.S. Chamber of Commerce
American Express Business Blueprint Is Designed to Help SMBs Grow
A digital cash-flow management hub that seeks to integrate the various financial accounts that businesses juggle and provide greater visibility into cash flow.
.
8 May 2023",0.6369
American Express Company,"Forbes
American Express Centurion Black Card Review
The American Express Centurion Black card is an ultra-exclusive, top-tier charge card that is ideal for the biggest of spenders and most frequent of travellers.
.
6 Feb 2023",0.5267
American Express Company,"MarketWatch
American Express Co. stock outperforms competitors despite losses on the day
sank 0.23% to $157.33 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500 Index SPX falling 0.22% to...
.
23 Aug 2022",-0.5175
American Express Company,"Bankrate
Guide To The American Express Global Lounge Collection
The Amex Global Lounge Collection gets you access to well over 1,000 airport lounges across the world, including Centurion and Priority Pass lounges...
.
24 Mar 2023",0.2732
American Express Company,"American Express
Finance-is-Cool-Mrs.-Dow-Jones-Joins-American-Express-for-Money-Smart-Conversation
Haley Sacks, aka. Zillennial finance expert @MrsDowJones, a personal interest in learning how to manage money and navigate the seemingly complex financial...
.
30 Mar 2023",0.4588
American Express Company,"Condé Nast Traveler
The AmEx Centurion Lounge at Seattle's Airport Just Got a Huge Upgrade
In 2013, American Express was the first credit card company to open an airport lounge. Since then, consumer preferences have evolved and more travelers than...
.
15 Feb 2023",0.5994
American Express Company,"Finovate
American Express Retires the Kabbage Brand with the Launch of Business Blueprint
American Express is launching American Express Business Blueprint, a set of digital cash flow management tools for small businesses.
.
1 Feb 2023",0.0
American Express Company,"Mint
RBI lifts curbs on Amex, allows onboarding of new customers
The Reserve Bank of India (RBI) on Wednesday lifted restrictions on the global card network American Express after more than 15 months, allowing it to onboard...
.
24 Aug 2022",0.0
American Express Company,"The Points Guy
Don’t get turned away at the door — top ways to still bring guests into the Amex Centurion Lounge
No more guests for most Amex cardholders, but there are still lots of ways to get into airport lounges.
.
2 Feb 2023",-0.0516
American Express Company,"Mint
American Express India appoints Sanjay Khanna as CEO
American Express Banking Corp on Monday announced the appointment of Sanjay Khanna as the chief executive officer and country manager for India.
.
12 Sept 2022",0.0
American Express Company,"Barron's
American Express CEO Says the Business Is ‘Firing on All Cylinders’
AmEx CEO Stephen Squeri weighs in on the chaos in the banking sector, the company's recession plan, and the reason to buy the stock.
.
16 Mar 2023",-0.7579
American Express Company,"Skift
American Express Travel Is Right on Point for Certain Millennial Travelers
A majority of American Express' new customers are Gen Z and Millennial generations, a metric noticed at American Express Travel.
.
5 Oct 2022",0.2732
American Express Company,"Business Insider
American Express just hired a new tech executive who was the CTO at Groupon and led tech at Goldman Sachs' Marcus
Sachin Devand, the former CTO of ecommerce marketplace Groupon, joined the company on Monday after only eight months at Groupon.
.
31 Oct 2022",0.0
American Express Company,"MarketWatch
American Express Co. stock outperforms competitors on strong trading day
Shares of American Express Co. AXP. +0.05%. advanced 3.46% to $141.54 Monday, on what proved to be an all-around positive trading session for the stock...
.
17 Oct 2022",0.8779
American Express Company,"WSJ
American Express Airport Lounges Cut Back on Free Plus Ones
PHOENIX—One of the top perks of access to airport lounges—bringing family members and partners along to eat, drink and relax for free—increasingly comes...
.
22 Feb 2023",0.7096
American Express Company,"The Sydney Morning Herald
Spy fears over politicians’ cards as American Express faces privacy probe
Key points. The Office of the Australian Information Commissioner has launched an investigation into Amex. American Express previously stated it was unable...
.
16 Apr 2023",-0.3182
American Express Company,"Banking Day
Banks absorb revenue losses as spending on AMEX cards hits 20-year high
Combined purchase activity on American Express and Diner's Club cards soared to a 21- year high of A$7.24 billion in February.
.
12 Apr 2023",-0.4019
American Express Company,"The Arkansas Democrat-Gazette
AmEx profit down but outlook up
American Express saw its fourth-quarter profits fall by 9%, as the credit card giant had to set aside significantly more money to cover potentially bad loans.
.
28 Jan 2023",0.5346
American Express Company,"PR Week
American Express names Giovanna Falbo SVP of corporate communications
American Express has named Giovanna Falbo as SVP of corporate communications, effective on Wednesday.
.
24 Mar 2023",0.4767
American Express Company,"Android Police
Google Pay and Chrome can now combat cybercrime with virtual cards for American Express
Even if you only shop at reputable online retailers, giving your credit card number to any website is inherently risky. No company with an online presence...
.
7 Feb 2023",-0.128
American Express Company,"MarketWatch
American Express Co. stock underperforms Thursday when compared to competitors
Shares of American Express Co. AXP. -0.93%. slumped 0.57% to $155.88 Thursday, on what proved to be an all-around great trading session for the stock market...
.
26 Jan 2023",0.743
American Express Company,"Business Wire
American Express to Acquire B2B Payments Automation Company Nipendo
American Express (NYSE: AXP) today announced that it has entered into an agreement to acquire Nipendo, a company used by global businesses to automate and...
.
12 Jan 2023",0.4939
American Express Company,"Reuters
Australia sues AmEx on alleged breach of credit card distribution laws
The Australian securities regulator on Tuesday took the local unit of American Express Co (AmEx) to court alleging two of its credit cards co-branded with...
.
5 Dec 2022",0.7506
American Express Company,"Payments Dive
Amex’s Squeri gets $15M in stock options
The special grant to American Express CEO Steve Squeri reflects “his outstanding leadership” at the company, Amex said in a regulatory filing.
.
4 Nov 2022",0.8481
American Express Company,"CNBC TV18
American Express appoints Sanjay Khanna as CEO and country manager of India
American Express Banking Corp (AEBC) has announced the appointment of Sanjay Khanna as the Chief Executive Officer (CEO) and Country Manager for India.
.
13 Sept 2022",0.0
American Express Company,"Business Wire
Nova Credit and American Express Expand Partnership to Enable Newcomers from South Korea and Switzerland to Apply for Personal American Express Cards using Credit Passport
Nova Credit and American Express announced today that they will expand the companies' successful partnership to cover more immigration corridors to th.
.
8 Feb 2023",0.9349
American Express Company,"Forbes
American Express CEO: No Sign Of ‘Recessionary Signals’ As Credit Card Spending Soars
""We aren't seeing recessionary signals,"" CEO Stephen Squeri told Yahoo Finance after his company reported its highest-ever quarterly cardholder spending.
.
27 Jan 2023",0.1027
American Express Company,"MarketWatch
American Express Co. stock rises Monday, outperforms market
Shares of American Express Co. AXP. -0.88%. inched 0.15% higher to $150.40 Monday, on what proved to be an all-around rough trading session for the stock...
.
9 Jan 2023",0.296
American Express Company,"HR Katha
Sanjay Khanna appointed CEO, American Express Banking Corp., India
American Express Banking Corp., (AEBC) today announced the appointment of Sanjay Khanna as the Chief Executive Officer (CEO) and Country Manager, AEBC Corp.,...
.
13 Sept 2022",0.0
American Express Company,"CTech
American Express acquiring Israeli B2B payments automation company Nipendo
The Israeli company's platform allows businesses to connect, communicate, and automate Procure-to-Pay processes ... Israeli company Nipendo is being acquired by...
.
13 Jan 2023",0.0
American Express Company,"Media OutReach Newswire
American Express Appoints Marlin Brown as Singapore Country Manager #AmericanExpress
SINGAPORE - Media OutReach - 8 November 2022 - American Express has appointed Marlin Brown Singapore Country Manager, responsible for its corporate, small.
.
8 Nov 2022",0.6705
American Express Company,"FinTech Futures
Reserve Bank of India lifts onboarding restrictions on American Express
The RBI has lifted the business restrictions it imposed on American Express last year, allowing it to resume onboarding new customers in the country.
.
26 Aug 2022",-0.0772
American Express Company,"TechCrunch
India lifts ban on American Express
In a series of moves last year, India's central bank had indefinitely barred Mastercard and American Express from issuing new debit, credit or prepaid...
.
24 Aug 2022",-0.25
American Express Company,"Open Banking Expo
Q&A: American Express’ Charlotte Wise on ‘creating a compelling narrative’ during her career
Charlotte Wise, director, international Open Banking payments at American Express, reveals why effective communication is all about buy-in.
.
10 May 2023",0.8807
American Express Company,"Government of Dubai Media Office
dnata partners with Amex GBT
dnata is announcing its partnership with American Express Global Business Travel (Amex GBT), the world's leading B2B travel platform.
.
24 Nov 2022",0.0
American Express Company,"Prestige Online - Thailand
American Express Thailand’s Prom Sirisant on the Power of Change
The newly appointed Country Manager and Vice President of American Express Thailand takes charge in leading the company to the future.
.
15 Feb 2023",0.0
American Express Company,"NerdWallet
Las Vegas Convention Center AmEx Lounge
Access to the American Express Business Lounge at the Las Vegas Convention Center comes with certain credit cards.
.
24 Aug 2022",0.5719
American Express Company,"The MileLion
Game over: AMEX HighFlyer Card & True Cashback Card nerf GrabPay top-ups
From 4 April 2023, GrabPay top-ups will no longer earn miles or cashback with the AMEX HighFlyer Card or AMEX True Cashback Card.
.
1 Mar 2023",0.5267
American Express Company,"The Military Wallet
Blue Cash Preferred® Card from American Express
For military families who spend a lot on groceries, it's hard to beat the American Express Blue Cash Preferred Card, which offers 6% cash back on the first...
.
9 Feb 2023",-0.1027
American Express Company,"FinTech Futures
American Express buys Israeli B2B payments automation start-up Nipendo
American Express has reached an agreement to acquire Israel and US-based B2B payments automation firm Nipendo for an undisclosed sum.
.
13 Jan 2023",0.5574
American Express Company,"American Banker
American Express poised to fill any small-business lending void
American Express sees an opening to do more small-business finance if the banking crisis and corresponding economic downturn nudge banks away from the sector.
.
20 Apr 2023",-0.4767
American Express Company,"Skift
American Express Sees Flights Propping Up Record Spending Volume On Cards
The credit card company recorded its highest ever spending volume month this quarter as more of its members book flights and dine out.
.
21 Apr 2023",0.3818
American Express Company,"NerdWallet
AmEx Clear Membership: What to Know
The AmEx Clear credit covers the cost of membership in the expedited airport screening program Clear. Here's how Platinum cardholders can optimize this...
.
13 Apr 2023",0.9118
American Express Company,"FF News | Fintech Finance
About Werner Decker
Werner Decker is the German Managing Director of American Express. he first completed an apprenticeship as a bank clerk.
.
17 Jan 2023",0.5473
American Express Company,"The Fintech Times
American Express Launches Singapore Centre of Excellence for Decision Science Innovation
American Express opens its Decision Science Centre of Excellence (CoE) in Singapore to resolve the complex issues facing the financial industry.
.
15 Dec 2022",0.9246
American Express Company,"Reuters
AmEx shrugs off slowdown worries after forecasting upbeat full-year profit
American Express Co's upbeat profit forecast for the year on Friday eased worries of economic uncertainty denting consumer spending and sent its shares up...
.
27 Jan 2023",0.296
American Express Company,"Jobber Nation
American Express and Manufacturas Diversas take top AAPEX booth awards
AAPEX 2022 presented Best Booth Awards to exhibiting companies with Best in Show awards presented to American Express (10X10 or Linear), and Manufacturas...
.
8 Nov 2022",0.9595
American Express Company,"Forbes
American Express B2B Cross-Border Payments: Building Business ‘Beyond The Card’
American Express' public image may be centered around consumer and small business cards, but in reality its reach is far broader. The company has set its...
.
27 Apr 2023",0.0387
American Express Company,"Seeking Alpha
Higher provisions expected to hit American Express' Q1 earnings
Higher provisions are expected to hit credit card company American Express' (AXP) Q1 earnings results, scheduled to release on Thursday, April 20th,...
.
19 Apr 2023",0.3818
American Express Company,"Business Wire
American Express Travel’s 2023 Trending Destinations Unveils Top Trips for Every Type of Traveler
American Express Travel, today, published the 2023 Trending Destinations list1, featuring the ten most popular destinations for travel next year,...
.
1 Nov 2022",0.5984
American Express Company,"Business Standard
American Express to start reporting card information to NeSL in November
Decision is in compliance with 2017 RBI circular asking financial creditors to submit financial information to an information utility under Section 215 of...
.
17 Oct 2022",0.0
American Express Company,"HotNewHipHop
6ix9ine Sued By American Express For Credit Card Debt
American Express just hit 6ix9ine with a hefty lawsuit over his outstanding credit card debt of about $120000.
.
9 Apr 2023",0.5106
American Express Company,"Arena Digest
Oak View Group adds American Express lounges at Climate Pledge Arena, UBS Arena
As part of a deal establishing American Express as the official payment partner of the arenas, Oak View Group announces new AmEx hospitality spaces and...
.
18 Oct 2022",0.0
American Express Company,"Hubbis
American Express appoints Walter Liu as Head of Asia Region
American Express has appointed Walter Liu in the newly created position of Head of Asia Region. In this role, Walter is responsible for overseeing American...
.
27 Mar 2023",0.5106
American Express Company,"The Military Wallet
The American Express® Gold Card
For military service members and veterans who regularly dine out, the American Express Gold Card offers serious perks that are hard to beat.
.
9 Feb 2023",-0.1779
American Express Company,"GoFundMe
Donate to Lewis vs American Express, organized by Sophia Lewis
I'm a former employee at American Express who was terminated for being a whistleblower. I was a Sr. Leader in the company's Middle Market Sales unit.
.
29 Jan 2023",0.0
American Express Company,"Robb Report Singapore
This Week in Luxury: Amex Black Card privileges, audacious accessories from Golden Concept, and Beyoncé in the new Tiffany & Co. campaign
This Week in Luxury: Amex's Centurion Haus Singapore, Golden Concept's US$2k iPhone 14 case, ecoSPIRITS's SmartKiosk™ technology, and more.
.
12 Sept 2022",0.5423
American Express Company,"Bankrate
Earn 100K+ Bonus Points With Hilton Honors Amex Cards
For a limited time, you can earn 100000 bonus points or more with these Hilton Honors credit card welcome offers.
.
13 Feb 2023",0.9538
American Express Company,"Business Wire
American Express Opens 16,000 Square Foot Centurion Lounge at San Francisco International Airport
Today American Express (NYSE:AXP) reopened the newly expanded Centurion Lounge at the San Francisco International Airport (SFO). At 16000 square feet the lo...
.
31 Dec 2022",0.0
American Express Company,"9to5Mac
PSA: iOS 16 beta 6 bug causes Amex cards to be randomly removed from Apple Pay
The problem is that your American Express cards will be randomly removed from Apple Pay without reason, and you have to manually re-add them to your device.
.
18 Aug 2022",-0.5423
American Express Company,"The Points Guy
An Amex Travel mistake nearly cost this reader over $6,000
After losing $6000, this reader came to TPG for help getting his money back when neither American Express nor American Airlines was willing to help him.
.
3 Mar 2023",0.1027
American Express Company,"American Express
American-Express-and-Cvent-Team-Up-to-Make-Virtual-Payments-More-Seamless
According to the new American Express Meeting & Events Trendex1, 97% of corporate event planners believe company events and meetings are equally or more...
.
19 Oct 2022",0.0
American Express Company,"The Motley Fool
Better Buy: American Express vs. Visa Stock
Visa (V 0.80%) and American Express (AXP -0.48%) have been showing their defensive fortitude lately. The stocks are down roughly 4% and 10% over the last...
.
4 Jan 2023",0.0258
American Express Company,"American Express
American-Express-Global-Leadership-Summit-Brings-the-Companys-Growth-Plan-to-Life
Close to 600 American Express leaders from around the world gathered in New York for the company's bi-annual Global Leadership Summit.
.
10 Feb 2023",0.0
American Express Company,"Forbes
American Express Launches Financial Management Tools For Small Businesses
American Express has launched a new service for small businesses that provides a way to manage their finances from a single point.
.
31 Jan 2023",0.128
American Express Company,"CNET
Blue Cash Preferred Card From American Express vs. Capital One SavorOne Cash Rewards Credit Card
The cards tie when it comes to rewards and perks. But the SavorOne Cash Rewards Card's no annual fee, easier-to-earn welcome bonus and longer introductory APR...
.
22 Mar 2023",0.9432
American Express Company,"Payments Dive
Amex acquires B2B automation company Nipendo
Card giant American Express said it has agreed to purchase Nipendo, an Israeli business-to-business payments automation company.
.
12 Jan 2023",0.2732
American Express Company,"This is Money
Amex won't let me have late husband's 1.3m reward points
My husband died in 2020. He had an American Express Platinum Card, and I have been the supplementary cardholder on the account since 1998. Advertisement.
.
5 Jan 2023",0.0258
American Express Company,"MarketWatch
Amex groups small business offerings together with new ‘business blueprint’ hub
Credit card company widens reach into small business lending with American Express Business Blueprint as a dashboard for clients that run companies.
.
31 Jan 2023",0.4019
American Express Company,"Business Wire
American Express and TikTok Launch the #ShopSmall Accelerator to Help Small Businesses Reach New Audiences on Small Business Saturday®
American Express (NYSE: AXP) today announced that it has partnered with TikTok to launch the #ShopSmall Accelerator, a new program to help small business...
.
14 Nov 2022",0.6705
American Express Company,"MarketWatch
American Express says spending remains strong as earnings top expectations
American Express Co. once again cited strong spending trends as the financial services giant posted better-than-expected earnings for its latest quarter.
.
21 Oct 2022",0.8126
American Express Company,"The Flight Club
Ufficiale la partnership tra Amex e ITA Airways. Ecco come NON sprecare i punti membership rewards
American Express and ITA Airways have announced the signing of a new agreement that will allow the transfer of points from the Membership Program.
.
4 Apr 2023",0.802
American Express Company,"American Express
Square and American Express Logos (Graphic: Business Wire)
The new card will be the first credit card Square offers to its community of small business owners in the US.
.
16 Nov 2022",0.3818
American Express Company,"Footwear News
American Express Teams Up With TikTok to Help Small Businesses This Holiday Season
American Express has partnered with TikTok to launch the Shop Small Accelerator, a new program to help small businesses reach new shoppers.
.
14 Nov 2022",0.802
American Express Company,"Conference and Meetings World
American Express and Cvent enhance virtual payments platform
American Express and Cvent, the meetings, events, and hospitality technology provider, have introduced enhanced features to the Cvent Event Marketing...
.
20 Oct 2022",0.0
American Express Company,"Built In
How to Ace a Data Scientist Job Interview With American Express
Applying for an analytics role at Amex? Insiders reveal the questions you're likely to be asked.
.
21 Sept 2022",0.0
American Express Company,"Business Wire
Find Out if You Are Approved for an American Express Personal Card Before Impacting Your Credit Score
American Express (NYSE: AXP) today announced that it is piloting a new application experience for its U.S. Personal Cards to help consumers apply with.
.
21 Nov 2022",0.7964
American Express Company,"Hackread
‘Important Notification’ Phishing Scam Targeting American Express Customers
In this phishing scam, scammers lure American Express users into opening an attachment and try to steal confidential data to access their accounts.
.
30 Sept 2022",-0.8555
American Express Company,"American Express
American-Express-Curates-Sydney-WorldPride-2023-Experience-for-WithYouProud-Recipients
American Express, a principal partner, is creating a special Sydney WorldPride experience for selected recipients of the With You &Proud initiative,...
.
25 Feb 2023",0.5994
American Express Company,"American Express
Celebrating-Merchant-Members-of-the-American-Express-Community-on-Instagram
We celebrated Member Week at American Express last week. It's our way to thank our Merchants, Consumers and Small Business Card Members for their loyalty...
.
18 Oct 2022",0.7351
American Express Company,"MediaNama
RBI lifts restrictions on Amex after compliance with data localisation norms
The Reserve Bank of India (RBI) has announced that it will lift its business restrictions imposed on American Express Banking Corp. (Amex), according to a...
.
25 Aug 2022",-0.0772
American Express Company,"Payments Dive
Amex follows rivals in ditching gun code
Card companies American Express and Discover Financial Services halted implementation of a new gun merchant category code after their larger rivals Visa and...
.
9 Mar 2023",-0.5859
American Express Company,"Pollstar News
American Express Teams With OVG For Climate Pledge, UBS Arena
American Express and Oak View Group (OVG) have announced partnerships with OVG's Climate Pledge Arena in Seattle, Washington, and UBS Arena in Belmont Park,...
.
21 Oct 2022",0.0
American Express Company,"Live and Let's Fly
American Express Platinum Travel Is Exasperating
If you have a Platinum Business Card and redeem points for flights directly with American Express, you receive a 35% rebate, essentially making the points...
.
19 Aug 2022",0.0
American Express Company,"PYMNTS.com
Amex Platinum Card Walmart+ Membership Is Shot Across Bow of Amazon Prime
American Express Platinum Card has a Walmart+ credit and promotions are kicking into gear. Walmart may boost its battle in the membership wars.
.
8 Mar 2023",-0.0516
American Express Company,"Class Action Lawsuits
American Express class action alleges company illegally favors Black employees
American Express class action lawsuit overview: ... A former American Express manager accused the company of illegally favoring Black workers and providing a...
.
26 Aug 2022",0.0258
American Express Company,"Benefits Canada.com
American Express Canada incentivizing employees working onsite with meal stipend, snacks
American Express Canada is providing a daily meal stipend and refreshments to employees who are working onsite.
.
30 Mar 2023",0.3818
American Express Company,"Bloomberg
Charge a $75 Million Painting on Your AmEx Card? CEO Says You Could
Add $75 million paintings to the list of extravagant things American Express Co. users can charge to their cards.
.
27 Jan 2023",0.0
American Express Company,"American Banker
American Express shelves recession playbook, predicts strong holiday
While American Express is reporting strong payments growth, analysts peppered the company's executives with questions about how it would handle a potential...
.
21 Oct 2022",0.8442
American Express Company,"PR Newswire
Marriott Bonvoy® Introduces New Cobrand Credit Cards From American Express® And Chase Designed For People Who Live to Travel And Want To Earn Points Faster
New and enhanced benefits also announced for the Marriott Bonvoy Brilliant® American Express® Card giving Card Members access to premium travel experiences.
.
22 Sept 2022",0.7845
American Express Company,"Trend Micro
Banking Scams: American Express, Regions, NFCU, ICCU, and Bank of America
Banking scams are some of the most common (and most damaging) scams with which cybercriminals and fraudsters target consumers.
.
22 Sept 2022",-0.9413
American Express Company,"The Indian Express
American Express to resume sharing card holders’ financial information with NeSL
American Express has written to its card holders saying that it will report financial information related to their cards to National E-Governance Services...
.
16 Oct 2022",0.4215
American Express Company,"Payments Dive
Amex debuts B2B payments system
The card company is adding to its product line-up in an attempt to cater to small businesses as they try to recover from COVID-19 pandemic lows and face...
.
1 Dec 2022",-0.2023
American Express Company,"Raajje.mv
BML's American Express debit cards now accepted globally
Bank of Maldives (BML)'s American Express debit cards will now be accepted across the globe. The country's national bank revealed this via a press release...
.
22 Aug 2022",0.4939
American Express Company,"Nation Thailand
Amex moving for bigger share of Thai luxury spending
American Express Thailand is offering premium cardholders more benefits and services and expanding the number of merchants who accept payment with Amex cards...
.
1 Feb 2023",0.7902
American Express Company,"WCVB
Receive a gift card over the holidays? Check the balance
Many companies use gift cards to thank their employees, but it's not much of a bonus if the gift cards they hand out are already empty.
.
28 Jan 2023",0.8236
American Express Company,"The Points Guy
5 ways to redeem 44 million American Express Membership Rewards points ... that aren't at Rite Aid
Barstool Sports founder David Portnoy recently showed off his Amex points balance. Here are a few ways he can spend them.
.
21 Nov 2022",0.4767
American Express Company,"The MileLion
Complimentary Sixt Platinum status for AMEX Cardholders
Get instant Sixt Platinum rental car status with your DBS, UOB, or other third-party issued American Express card.
.
9 Dec 2022",0.4404
American Express Company,"Yahoo Finance
How Warren Buffett's Berkshire Hathaway came to own 20% of American Express
American Express (AXP), one of the world's top credit card companies, has also long been a favorite of Berkshire Hathaway (BRK-A, BRK-B) CEO Warren Buffett.
.
29 Jan 2023",0.7506
American Express Company,"CNBC
American Express cardholders can score four months of free drinks at Panera Bread — here's how to sign up [Expired]
American Express is currently offering cardholders a free Panera Unlimited Sip Club subscription.
.
27 Jan 2023",0.765
American Express Company,"AFAR
New Guest Fees Are Coming to Amex’s Centurion Lounges—Here’s How to Avoid Them
Substantial guest fees at American Express Centurion Lounges begin February 1, 2023. Here's how Amex Platinum cardholders can bypass them.
.
21 Dec 2022",-0.1027
American Express Company,"American Express
What Is Professional Development and Why Is It Important?
Professional development programs can be a key pathway to career success, helping employees expand their skills, take on new challenges, and grow within a...
.
21 Apr 2023",0.8519
American Express Company,"Lombok Insider
American Express: Kartu Kredit Elit untuk Masyarakat Berkelas - Lombok Insider
American Express: kartu kredit eksklusif yang menawarkan manfaat istimewa bagi masyarakat berkelas dunia.
.
6 Mar 2023",0.0
American Express Company,"Payments Dive
Visa, Mastercard, Amex results buoyed by consumer spending
Visa, Mastercard and American Express all reported double-digit revenue increases for the last quarter of 2022 as their payment volumes rose on consumer...
.
27 Jan 2023",0.0
American Express Company,"Forbes
How A Financial Planner Justified The $695 American Express Platinum Annual Fee
Is the American Express Platinum card really work the sky high $695 annual fee? The Fun Certified Financial Planner explains how to get the most value from...
.
28 Mar 2023",0.8268
American Express Company,"Newswire Press Release Distribution
Blavity Inc. and American Express Team Up to Spotlight Black-Owned Small Businesses at AfroTech
Nine Austin-based small businesses to be featured at American Express' Small Business Marketplace at the Conference this week.
.
16 Nov 2022",0.0
American Express Company,"Newswire.ca
Amex Bank of Canada appoints Brett Mooney as President & CEO
CNW/ - American Express announces the appointment of Brett Mooney as President & CEO of Amex Bank of Canada and Amex Canada Inc. An industry veteran with...
.
25 Jan 2023",0.0
American Express Company,"NerdWallet
AmEx’s Member Week Brings Cardholders Exclusive Discounts
Ahead of the holiday season, American Express Member Week is making a comeback with special offers for eligible consumer and small-business cardholders.
.
8 Oct 2022",0.7096
American Express Company,"ABC7 Chicago
Suburban woman's American Express gift cards used by fraudsters or missing their balances
A suburban woman found some of the American Express gift cards she had purchased and gave out had already been used, or had balances missing.
.
23 Dec 2022",-0.25
American Express Company,"WSJ
Stocks to Watch Thursday: Tesla, AT&T, American Express, KeyCorp
Tesla (TSLA): The stock fell more than 8% after the electric-vehicle maker reported a sharp drop in profit, knocking [auto shares...
.
20 Apr 2023",0.2023
American Express Company,"Retail Banker International
RBI withdraws business restrictions imposed on American Express
RBI has lifted the business restrictions imposed on American Express, citing satisfactory compliance demonstrated by the firm.
.
25 Aug 2022",0.2263
American Express Company,"Bloomberg.com
American Express Expands Offerings to Small Businesses
American Express President of Global Commercial Services, Credit & Fraud Risk Anna Marrs joins Caroline Hyde to discuss the American Express Business...
.
31 Jan 2023",-0.4404
American Express Company,"Business Standard
After 15 months, RBI allows AmEx to acquire new credit card customers
The Reserve Bank of India has on Wednesday lifted the ban on new customer acquisition by American Express which was imposed with effect from May 2021.
.
25 Aug 2022",-0.3182
American Express Company,"The Economic Times
RBI lifts sanctions on American Express after 16 months
On Wednesday, the Reserve Bank of India lifted restrictions on American Express that prevented the U.S. company from onboarding new customers in India.
.
24 Aug 2022",0.0258
American Express Company,"Firstpost
Explained: Why American Express was banned in India for 16 months
In 2021, RBI restricted American Express Banking Corp from onboarding new domestic customers for failing to comply with its data storage rules.
.
25 Aug 2022",-0.836
American Express Company,"NerdWallet
AmEx’s New 'Apply With Confidence' Feature Guarantees Approval Odds
American Express' ""apply with confidence"" feature allows prospective cardholders to know their likelihood of approval for certain credit cards.
.
21 Nov 2022",0.9477
American Express Company,"Dignity Memorial
Aldo Papone Obituary - Greenwich, CT
Celebrate the life of Aldo Papone, leave a kind word or memory and get funeral service information care of Leo P. Gallagher & Son Funeral Home.
.
16 Sept 2022",0.8316
American Express Company,"Bloomberg.com
American Express CFO Says Spending Growth Has Held Up
American Express CFO Jeff Campbell says customer spending continues to be ""very, very strong."" Speaking with Sonali Basak on the sides of the Goldman Sachs...
.
6 Dec 2022",0.3818
American Express Company,"Digiday
Why American Express invests in TikTok ahead of Small Business Saturday
As the #ShopSmall community grows on TikTok, American Express is hoping to tap into it.
.
24 Nov 2022",0.4215
American Express Company,"Business Wire
American Express Pledges $2 Million to the United Negro College Fund to Help Advance Opportunities for Students in Underrepresented Communities
American Express (NYSE: AXP) American Express today announced a $2 million pledge from the American Express Foundation to UNCF (United Negro College Fund)...
.
25 Oct 2022",0.7964
American Express Company,"ETHRWorld.com
Sanjay Khanna appointed as CEO, American Express Banking, India
American Express Banking Corp (AEBC) on Monday announced the appointment of Sanjay Khanna as Chief Executive Officer and Country Manager, AEBC India.
.
13 Sept 2022",0.0
